"No.","Time","Source","Destination","Protocol","Length","Info"
"683","12.378521921","142.250.200.142","192.168.3.249","TCP","66","443  >  45880 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334611 TSecr=932671821"
"684","12.381105125","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"685","12.394762996","142.250.200.142","192.168.3.249","TCP","66","443  >  45880 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334611 TSecr=932671821"
"686","12.395415496","192.168.3.249","142.250.200.142","TCP","66","45880  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932671901 TSecr=16334611"
"687","12.416794732","142.250.200.142","192.168.3.249","TCP","66","443  >  45896 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334614 TSecr=932671882"
"688","12.418153011","142.250.200.142","192.168.3.249","TCP","66","443  >  45896 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334614 TSecr=932671882"
"689","12.418641341","192.168.3.249","142.250.200.142","TCP","66","45896  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=932671924 TSecr=16334614"
"690","12.418706239","216.239.32.180","192.168.3.249","TCP","66","443  >  52022 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334616 TSecr=4108669524"
"691","12.425202949","216.239.32.180","192.168.3.249","TCP","66","443  >  52022 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334616 TSecr=4108669524"
"692","12.425434338","192.168.3.249","216.239.32.180","TCP","66","52022  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108669568 TSecr=16334616"
"693","12.434810078","192.168.3.249","192.168.3.1","DNS","85","Standard query 0x9b8c A colab.research.google.com"
"694","12.444067748","192.168.3.120","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"695","12.463927663","142.250.200.142","192.168.3.249","TCP","66","443  >  45880 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16334619 TSecr=932671901"
"696","12.465898815","142.250.200.142","192.168.3.249","TCP","66","443  >  45896 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16334620 TSecr=932671924"
"697","12.466590250","216.239.32.180","192.168.3.249","TCP","66","443  >  52022 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16334621 TSecr=4108669568"
"698","12.467684939","192.168.3.1","192.168.3.249","DNS","173","Standard query response 0x9b8c A colab.research.google.com CNAME colab-alv.research.google.com A 216.239.32.180 A 216.239.34.180 A 216.239.38.180 A 216.239.36.180"
"699","12.468838244","192.168.3.249","216.239.32.180","TCP","74","52034  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4108669611 TSecr=0 WS=128"
"700","12.573024308","216.239.32.180","192.168.3.249","TCP","74","443  >  52034 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334627 TSecr=4108669611 WS=128"
"701","12.573085086","192.168.3.249","216.239.32.180","TCP","66","52034  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4108669716 TSecr=16334627"
"702","12.577322251","192.168.3.249","216.239.32.180","TLSv1","583","Client Hello"
"703","12.662363676","216.239.32.180","192.168.3.249","TCP","66","443  >  52034 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334639 TSecr=4108669720"
"704","12.662945329","216.239.32.180","192.168.3.249","TCP","66","443  >  52034 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16334639 TSecr=4108669720"
"705","12.663533074","192.168.3.249","216.239.32.180","TCP","66","52034  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108669806 TSecr=16334639"
"706","12.675060971","216.239.32.180","192.168.3.249","TCP","66","443  >  52034 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16334643 TSecr=4108669806"
"707","12.776586327","192.168.3.249","8.8.4.4","QUIC","1292","Initial, DCID=187f939e88b69d13, PKN: 1, CRYPTO"
"708","12.776719317","192.168.3.249","8.8.4.4","QUIC","1292","Initial, DCID=187f939e88b69d13, PKN: 2, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PING, PING"
"709","12.777263339","192.168.3.249","8.8.4.4","TCP","74","60904  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3723083578 TSecr=0 WS=128"
"710","12.861602844","192.168.3.1","192.168.3.249","DNS","142","Standard query response 0x5dee AAAA cdn.prod.website-files.com AAAA 2606:4700::6812:a075 AAAA 2606:4700::6812:a175"
"711","12.863757894","192.168.3.249","104.18.161.117","TCP","74","40598  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=4282755556 TSecr=0 WS=128"
"712","13.028195533","192.168.3.249","8.8.4.4","TCP","74","60920  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3723083829 TSecr=0 WS=128"
"713","13.055702356","192.168.3.1","192.168.3.249","ICMP","590","Destination unreachable (Network administratively prohibited)"
"714","13.087604778","192.168.3.1","192.168.3.249","ICMP","590","Destination unreachable (Network administratively prohibited)"
"715","13.097821297","8.8.4.4","192.168.3.249","TCP","74","443  >  60904 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334679 TSecr=3723083578 WS=128"
"716","13.097937590","192.168.3.249","8.8.4.4","TCP","66","60904  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3723083899 TSecr=16334679"
"717","13.098582532","104.18.161.117","192.168.3.249","TCP","74","443  >  40598 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334679 TSecr=4282755556 WS=128"
"718","13.098650633","192.168.3.249","104.18.161.117","TCP","66","40598  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=4282755791 TSecr=16334679"
"719","13.099482259","192.168.3.249","8.8.4.4","TCP","1514","60904  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723083900 TSecr=16334679 [TCP segment of a reassembled PDU]"
"720","13.099518181","192.168.3.249","8.8.4.4","TLSv1","338","Client Hello"
"721","13.100417818","8.8.4.4","192.168.3.249","TCP","74","443  >  60920 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334680 TSecr=3723083829 WS=128"
"722","13.100492675","192.168.3.249","8.8.4.4","TCP","66","60920  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3723083901 TSecr=16334680"
"723","13.102716521","192.168.3.249","8.8.4.4","TCP","1514","60920  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723083903 TSecr=16334680 [TCP segment of a reassembled PDU]"
"724","13.102743603","192.168.3.249","8.8.4.4","TLSv1","434","Client Hello"
"725","13.105585722","192.168.3.249","104.18.161.117","TLSv1.3","694","Client Hello"
"726","13.107291532","192.168.3.249","104.18.161.117","TLSv1.3","718","Change Cipher Spec, Application Data, Application Data, Application Data"
"727","13.112217877","192.168.3.249","104.18.161.117","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"728","13.112241856","192.168.3.249","104.18.161.117","TLSv1.3","904","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"729","13.148737438","8.8.4.4","192.168.3.249","TCP","66","443  >  60904 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334687 TSecr=3723083900"
"730","13.154834992","8.8.4.4","192.168.3.249","TCP","66","443  >  60904 [FIN, ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334687 TSecr=3723083900"
"731","13.155355024","8.8.4.4","192.168.3.249","TCP","60","443  >  60904 [RST] Seq=1 Win=0 Len=0"
"732","13.155374975","192.168.3.249","8.8.4.4","TCP","66","60904  >  443 [FIN, ACK] Seq=1721 Ack=2 Win=32128 Len=0 TSval=3723083956 TSecr=16334687"
"733","13.155761551","192.168.3.249","8.8.4.4","TCP","74","60936  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3723083956 TSecr=0 WS=128"
"734","13.200762995","192.168.3.249","8.8.8.8","TCP","74","58292  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3434452284 TSecr=0 WS=128"
"735","13.252823318","192.168.3.249","8.8.4.4","TCP","434","[TCP Retransmission] 60920  >  443 [PSH, ACK] Seq=1449 Ack=1 Win=32128 Len=368 TSval=3723084054 TSecr=16334680"
"736","13.440221529","192.168.3.235","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"737","13.441099581","8.8.4.4","192.168.3.249","TCP","66","443  >  60920 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334718 TSecr=3723083903"
"738","13.447528836","8.8.4.4","192.168.3.249","TCP","66","443  >  60920 [FIN, ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334718 TSecr=3723083903"
"739","13.448035051","192.168.3.249","8.8.4.4","TCP","66","60920  >  443 [FIN, ACK] Seq=1817 Ack=2 Win=32128 Len=0 TSval=3723084249 TSecr=16334718"
"740","13.448452799","192.168.3.249","8.8.4.4","TCP","74","60950  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3723084249 TSecr=0 WS=128"
"741","13.448862798","8.8.4.4","192.168.3.249","TCP","60","443  >  60920 [RST] Seq=1 Win=0 Len=0"
"742","13.452098940","192.168.3.249","8.8.8.8","TCP","74","58302  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3434452536 TSecr=0 WS=128"
"743","13.474213037","192.168.3.249","104.18.161.117","TLSv1.3","293","Application Data, Application Data"
"744","13.491446763","104.18.161.117","192.168.3.249","TCP","66","443  >  40598 [ACK] Seq=1 Ack=629 Win=15744 Len=0 TSval=16334723 TSecr=4282755798"
"745","13.493138229","104.18.161.117","192.168.3.249","TCP","66","443  >  40598 [ACK] Seq=1 Ack=1281 Win=17152 Len=0 TSval=16334723 TSecr=4282755800"
"746","13.502584934","104.18.161.117","192.168.3.249","TCP","66","443  >  40598 [FIN, ACK] Seq=1 Ack=1281 Win=17152 Len=0 TSval=16334723 TSecr=4282755800"
"747","13.504399743","192.168.3.249","104.18.161.117","TCP","66","40598  >  443 [FIN, ACK] Seq=3794 Ack=2 Win=32128 Len=0 TSval=4282756197 TSecr=16334723"
"748","13.504471888","104.18.161.117","192.168.3.249","TCP","60","443  >  40598 [RST] Seq=1 Win=0 Len=0"
"749","13.509625700","104.18.161.117","192.168.3.249","TCP","60","443  >  40598 [RST] Seq=1 Win=0 Len=0"
"750","13.515375720","8.8.4.4","192.168.3.249","TCP","60","443  >  60904 [RST] Seq=2 Win=0 Len=0"
"751","13.516157645","8.8.4.4","192.168.3.249","TCP","74","443  >  60936 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334727 TSecr=3723083956 WS=128"
"752","13.516194835","192.168.3.249","8.8.4.4","TCP","66","60936  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3723084317 TSecr=16334727"
"753","13.517545282","192.168.3.249","8.8.4.4","TCP","1514","60936  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723084318 TSecr=16334727 [TCP segment of a reassembled PDU]"
"754","13.517570672","192.168.3.249","8.8.4.4","TLSv1","338","Client Hello"
"755","13.550497008","fe80::74dc:a3ff:fe60:be5","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"756","13.551914457","8.8.8.8","192.168.3.249","TCP","74","443  >  58292 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334731 TSecr=3434452284 WS=128"
"757","13.552000046","192.168.3.249","8.8.8.8","TCP","66","58292  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3434452636 TSecr=16334731"
"758","13.552591124","8.8.4.4","192.168.3.249","TCP","60","443  >  60920 [RST] Seq=1 Win=0 Len=0"
"759","13.553130023","192.168.3.249","8.8.8.8","TCP","1514","58292  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434452637 TSecr=16334731 [TCP segment of a reassembled PDU]"
"760","13.553152234","192.168.3.249","8.8.8.8","TLSv1","370","Client Hello"
"761","13.553242093","8.8.4.4","192.168.3.249","TCP","60","443  >  60920 [RST] Seq=2 Win=0 Len=0"
"762","13.553901855","8.8.4.4","192.168.3.249","TCP","74","443  >  60950 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334731 TSecr=3723084249 WS=128"
"763","13.553950927","192.168.3.249","8.8.4.4","TCP","66","60950  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3723084355 TSecr=16334731"
"764","13.555008935","192.168.3.249","8.8.4.4","TCP","1514","60950  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723084356 TSecr=16334731 [TCP segment of a reassembled PDU]"
"765","13.555032787","192.168.3.249","8.8.4.4","TLSv1","402","Client Hello"
"766","13.568602962","8.8.8.8","192.168.3.249","TCP","74","443  >  58302 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334731 TSecr=3434452536 WS=128"
"767","13.568651143","192.168.3.249","8.8.8.8","TCP","66","58302  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3434452652 TSecr=16334731"
"768","13.569712129","192.168.3.249","8.8.8.8","TCP","1514","58302  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434452653 TSecr=16334731 [TCP segment of a reassembled PDU]"
"769","13.569734113","192.168.3.249","8.8.8.8","TLSv1","402","Client Hello"
"770","13.570929399","104.18.161.117","192.168.3.249","TCP","60","443  >  40598 [RST] Seq=1 Win=0 Len=0"
"771","13.654513293","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"772","13.655075251","104.18.161.117","192.168.3.249","TCP","60","443  >  40598 [RST] Seq=2 Win=0 Len=0"
"773","13.656683528","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"774","13.658437969","8.8.4.4","192.168.3.249","TCP","66","443  >  60936 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334733 TSecr=3723084318"
"775","13.674736131","8.8.4.4","192.168.3.249","TCP","66","443  >  60936 [FIN, ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334733 TSecr=3723084318"
"776","13.675264819","192.168.3.249","8.8.4.4","TCP","66","60936  >  443 [FIN, ACK] Seq=1721 Ack=2 Win=32128 Len=0 TSval=3723084476 TSecr=16334733"
"777","13.688824370","8.8.4.4","192.168.3.249","TCP","60","443  >  60936 [RST] Seq=1 Win=0 Len=0"
"778","13.689496079","8.8.8.8","192.168.3.249","TCP","66","443  >  58292 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334734 TSecr=3434452637"
"779","13.692130056","8.8.8.8","192.168.3.249","TCP","66","443  >  58292 [ACK] Seq=1 Ack=1753 Win=20352 Len=0 TSval=16334734 TSecr=3434452637"
"780","13.692758712","8.8.8.8","192.168.3.249","TCP","66","443  >  58292 [FIN, ACK] Seq=1 Ack=1753 Win=20352 Len=0 TSval=16334734 TSecr=3434452637"
"781","13.694255698","192.168.3.249","8.8.8.8","TCP","66","58292  >  443 [FIN, ACK] Seq=1753 Ack=2 Win=32128 Len=0 TSval=3434452778 TSecr=16334734"
"782","13.694423122","192.168.3.249","8.8.8.8","TCP","74","58316  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3434452778 TSecr=0 WS=128"
"783","13.698421445","8.8.4.4","192.168.3.249","TCP","66","443  >  60950 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334741 TSecr=3723084356"
"784","13.711652581","8.8.4.4","192.168.3.249","TCP","66","443  >  60950 [FIN, ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16334741 TSecr=3723084356"
"785","13.711900349","192.168.3.249","8.8.4.4","TCP","66","60950  >  443 [FIN, ACK] Seq=1785 Ack=2 Win=32128 Len=0 TSval=3723084513 TSecr=16334741"
"786","13.712718526","8.8.4.4","192.168.3.249","TCP","60","443  >  60950 [RST] Seq=1 Win=0 Len=0"
"787","13.808866298","192.168.3.249","8.8.8.8","TCP","402","[TCP Retransmission] 58302  >  443 [PSH, ACK] Seq=1449 Ack=1 Win=32128 Len=336 TSval=3434452893 TSecr=16334731"
"788","13.864026866","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"789","13.867122480","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"790","14.055137906","64:d1:54:9d:1c:77","Broadcast","ARP","60","Who has 192.168.3.161? Tell 192.168.3.1"
"791","14.057388058","8.8.8.8","192.168.3.249","TCP","78","[TCP Window Update] 443  >  58302 [ACK] Seq=1 Ack=1 Win=14592 Len=0 TSval=16334776 TSecr=3434452652 SLE=1449 SRE=1785"
"792","14.057474621","192.168.3.249","8.8.8.8","TCP","1514","[TCP Retransmission] 58302  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434453141 TSecr=16334776"
"793","14.071773771","8.8.4.4","192.168.3.249","TCP","60","443  >  60936 [RST] Seq=2 Win=0 Len=0"
"794","14.283677501","192.168.3.235","224.0.0.251","MDNS","125","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 192.168.3.235 AAAA fe80::74dc:a3ff:fe60:be5"
"795","14.303952297","8.8.8.8","192.168.3.249","TCP","66","443  >  58292 [ACK] Seq=2 Ack=1754 Win=20352 Len=0 TSval=16334785 TSecr=3434452778"
"796","14.313694088","68:ff:7b:a7:65:5e","Broadcast","ARP","60","ARP Announcement for 192.168.3.79"
"797","14.325917046","8.8.8.8","192.168.3.249","TCP","74","443  >  58316 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334785 TSecr=3434452778 WS=128"
"798","14.325917341","8.8.4.4","192.168.3.249","TCP","60","443  >  60950 [RST] Seq=2 Win=0 Len=0"
"799","14.325917403","8.8.8.8","192.168.3.249","TCP","86","[TCP Dup ACK 766#1] 443  >  58302 [ACK] Seq=1 Ack=1 Win=14592 Len=0 TSval=16334787 TSecr=3434452652 SLE=1449 SRE=1785 SLE=1449 SRE=1785"
"800","14.325917450","8.8.8.8","192.168.3.249","TCP","66","443  >  58302 [ACK] Seq=1 Ack=1785 Win=17408 Len=0 TSval=16334790 TSecr=3434453141"
"801","14.325917492","8.8.8.8","192.168.3.249","TCP","66","443  >  58302 [FIN, ACK] Seq=1 Ack=1785 Win=17408 Len=0 TSval=16334790 TSecr=3434453141"
"802","14.325976791","192.168.3.249","8.8.8.8","TCP","66","58316  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3434453410 TSecr=16334785"
"803","14.326677455","192.168.3.249","8.8.8.8","TCP","1514","58316  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434453410 TSecr=16334785 [TCP segment of a reassembled PDU]"
"804","14.326699610","192.168.3.249","8.8.8.8","TLSv1","434","Client Hello"
"805","14.326900931","192.168.3.249","8.8.8.8","TCP","66","58302  >  443 [FIN, ACK] Seq=1785 Ack=2 Win=32128 Len=0 TSval=3434453411 TSecr=16334790"
"806","14.327113469","192.168.3.249","8.8.8.8","TCP","74","58326  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3434453411 TSecr=0 WS=128"
"807","14.332541638","192.168.3.50","255.255.255.255","UDP","849","41010  >  29810 Len=807"
"808","14.384035286","192.168.3.235","224.0.0.251","MDNS","291","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 192.168.3.235 AAAA, cache flush fe80::74dc:a3ff:fe60:be5 NSEC, cache flush 235.3.168.192.in-addr.arpa NSEC, cache flush 5.E.B.0.0.6.E.F.F.F.3.A.C.D.4.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"809","14.387481530","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","311","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 192.168.3.235 AAAA, cache flush fe80::74dc:a3ff:fe60:be5 NSEC, cache flush 235.3.168.192.in-addr.arpa NSEC, cache flush 5.E.B.0.0.6.E.F.F.F.3.A.C.D.4.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"810","14.485446016","8.8.8.8","192.168.3.249","TCP","78","[TCP Window Update] 443  >  58316 [ACK] Seq=1 Ack=1 Win=14592 Len=0 TSval=16334825 TSecr=3434453410 SLE=1449 SRE=1817"
"811","14.532860707","192.168.3.249","8.8.8.8","TCP","1514","[TCP Out-Of-Order] 58316  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434453617 TSecr=16334825"
"812","14.672953357","192.168.3.47","255.255.255.255","UDP","849","47736  >  29810 Len=807"
"813","14.675587424","8.8.8.8","192.168.3.249","TCP","66","443  >  58302 [ACK] Seq=2 Ack=1786 Win=17408 Len=0 TSval=16334826 TSecr=3434453411"
"814","14.683034151","8.8.8.8","192.168.3.249","TCP","74","443  >  58326 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16334826 TSecr=3434453411 WS=128"
"815","14.683141509","192.168.3.249","8.8.8.8","TCP","66","58326  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3434453767 TSecr=16334826"
"816","14.684280622","192.168.3.249","8.8.8.8","TCP","1514","58326  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434453768 TSecr=16334826 [TCP segment of a reassembled PDU]"
"817","14.684308551","192.168.3.249","8.8.8.8","TLSv1","402","Client Hello"
"818","14.685805547","8.8.8.8","192.168.3.249","TCP","66","443  >  58316 [ACK] Seq=1 Ack=1817 Win=17408 Len=0 TSval=16334830 TSecr=3434453617"
"819","14.691493263","8.8.8.8","192.168.3.249","TCP","66","443  >  58316 [FIN, ACK] Seq=1 Ack=1817 Win=17408 Len=0 TSval=16334830 TSecr=3434453617"
